site area,structure type,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost
3293,3,0.4156602924327696,64,94,53,20,19,0.2404416658835673
3392,3,-0.23412283283751906,52,31,44,72,322,0.7761517140470634
1698,2,-0.6474022409041668,82,40,154,48,36,-1.2627986716274908
2872,2,0.7952222662748656,77,71,50,17,261,-0.7297987923417191
2392,1,-1.0052887213161938,52,32,27,33,0,-0.8264614823138844
2383,3,-0.6502923066948426,49,70,7,20,205,-0.021541325629778174
1297,3,-1.0862105634551178,40,78,89,46,71,-0.8779546909906455
517,0,-1.2013315174503727,12,66,158,31,0,-1.6458358730125202
543,0,-1.2013315174503727,26,36,4,51,0,-1.6675172240343141
654,0,-1.2013315174503727,89,67,10,19,0,-1.3585579719737482
3948,0,-0.42823891844458084,48,87,84,62,0,1.0534923292008465
4580,3,2.2864962142636083,75,34,199,44,217,1.0571058877044788
1925,0,-0.7273607277795321,78,90,153,38,0,-0.2817175378913075
4820,0,2.1410295694662564,86,68,121,49,0,1.3010210866996623
4812,0,2.0365055233701463,85,57,187,65,0,1.8051124979563755
4139,0,0.2095022660312251,28,86,45,11,0,1.0318109781790523
4626,0,1.235957299352934,31,31,139,27,0,0.844809325616078
2392,3,0.08330272650504597,17,99,12,58,166,0.4310568769501738
1397,3,-1.2013315174503727,77,57,115,64,108,-0.7559970914930536
3924,0,1.749425654829678,80,66,92,65,0,1.050782160323122
1758,3,-0.9865032936768007,27,84,7,15,158,-0.5671886596782633
2515,0,0.6882898320198588,15,30,169,1,0,-0.5409903605269287
2202,2,-0.013032799850815954,13,32,101,19,178,-0.9682936535814543
1373,3,-1.2013315174503727,50,100,192,56,40,-0.5310530746419397
1065,3,-1.2013315174503727,60,43,136,64,28,-0.8083936897957227
2518,1,-0.9195501028594767,21,77,131,34,0,0.7219483364925782
2385,3,0.2947592068561629,46,66,96,64,47,-0.49943443773515667
2623,3,0.5731688780246038,11,32,54,10,169,0.23863488663175111
2814,3,0.3515971674061214,12,78,105,60,13,-0.08839215794697668
4912,2,0.2359945357790871,54,85,122,39,87,0.926114391947806
4383,3,-0.04145178012579522,48,89,70,66,74,0.8999160927964714
3692,0,1.6824724640123538,86,42,54,32,0,0.7300788431257509
2359,0,0.6748028583300382,63,82,95,51,0,0.16365354768137982
524,3,-1.2013315174503727,87,79,56,26,49,-1.25376477536841
4003,3,-0.3362384907747327,27,48,184,57,92,0.30277555007122536
4755,2,0.28416229895701806,22,55,166,60,57,0.3488484209925378
1637,0,-1.2013315174503727,23,82,155,55,0,-0.7659343773780426
1689,3,-0.46340138556447047,50,86,153,6,134,-0.28262092751721557
4596,3,0.9835582203005756,49,67,100,7,273,1.8141463942154563
3657,0,1.058699930858148,80,38,97,66,0,0.5448839698145929
2867,2,-0.40849013554162916,57,75,72,26,142,-0.5834496729446088
4977,3,0.8790341742044655,19,33,69,5,209,1.3651617501391367
2241,0,-0.9248485568090491,63,100,21,1,0,-0.42987343654023386
4188,3,1.57361331923023,44,79,200,2,186,1.3019244763255704
4246,3,1.5215921349980646,33,99,172,65,207,1.9017751879285407
1397,3,-0.5775589842961668,58,34,142,10,108,-1.2167258007061783
4523,2,0.28416229895701806,51,99,192,50,318,0.7201415572407619
1216,0,-1.2013315174503727,84,63,95,51,0,-1.2474410479870535
4467,2,-0.661852569857546,83,94,145,69,392,0.8086737405797545
4521,2,1.2677480230503684,59,47,10,41,125,0.6117348021317914
3715,2,0.3308850292396111,30,56,96,58,69,0.03085527267289092
890,3,-1.130043227947035,37,39,131,68,70,-1.1336139551226343
4384,3,2.0962335497107807,64,31,33,24,406,2.132139542535103
2199,1,-0.18740010255492603,36,90,47,56,0,0.6135415813836076
3537,2,-0.02989151696309179,77,51,82,36,316,-0.46691241120246546
732,2,-1.2013315174503727,15,39,47,2,38,-1.9042053060222333
2426,3,0.36701085162305935,67,88,75,56,29,-0.3566988768416788
3631,3,0.6892531872834174,15,41,39,12,300,0.7373059601330156
3806,2,-0.811172635709132,69,92,186,12,99,0.288321316056696
3224,3,0.6420487793690451,90,44,175,72,93,-0.16969722427870457
733,0,-1.2013315174503727,28,92,40,22,0,-1.0414682132800093
1891,0,-0.09443631962151929,70,94,149,62,0,-0.3847039552448295
3392,3,1.4820945691921612,26,67,110,64,240,1.0562024980785707
1755,3,-0.33142171445693963,58,35,63,28,116,-0.6764988044131418
3038,3,0.3901313779484662,12,35,48,28,50,-0.11730062597603548
4190,3,-0.5549201356025393,43,67,117,4,248,1.338060061361894
1389,0,-0.661852569857546,71,77,182,45,0,-0.8156208068029874
1245,3,-0.7683033264807735,69,44,91,13,53,-1.2826732433974688
2219,3,-0.1209285893693813,77,58,14,4,53,-0.9204140034083256
927,2,-1.0404511884360834,43,31,131,61,15,-1.5591104689253437
1231,0,-1.0577915831801386,38,45,135,26,0,-1.2609918923756747
1299,3,-0.9821681949907869,69,87,126,6,72,-0.9628733158260057
4797,2,-0.215337405198126,53,63,59,56,154,0.5304297358000635
1335,1,-1.1213730305750074,24,72,126,27,0,-0.23022432921454647
634,3,-1.2013315174503727,54,53,89,35,59,-1.4642545582049944
3038,0,0.6102580556716107,84,54,130,58,0,0.046212896313328415
4218,0,1.469570950765899,18,70,134,63,0,1.0851109661076295
540,3,-1.2013315174503727,44,62,78,33,36,-1.4245054146650387
3867,2,0.9835582203005756,19,72,144,33,306,-0.024251494507502438
2915,1,-0.6016428658851323,47,46,123,69,0,0.4193128118133687
2540,1,0.43781746349461786,38,36,9,40,0,-0.07303453430653918
4839,3,0.05247535807117015,55,88,79,47,476,2.8918902179238053
3449,3,-0.5626269777110082,79,56,111,45,233,0.823127974594284
4761,1,0.618446575411859,82,65,25,27,0,1.7572328477832468
3966,0,-0.03278158275376765,54,48,21,7,0,0.6270924257722289
3588,3,0.19457025944606648,86,44,142,58,160,0.5268161772964312
1615,2,-1.2013315174503727,62,99,57,14,47,-0.9339648477969469
3090,3,-0.29433253680993277,11,86,59,4,178,0.48977720263419955
4073,3,-0.7047218790859046,13,98,75,34,40,0.4409941628351628
3478,2,0.5924359832957762,80,82,166,38,132,0.0019468046438321101
2947,3,0.7191172004537346,28,98,130,20,89,0.1817213401995416
1730,3,-0.059755530133408986,20,31,187,46,124,-0.7641275981262263
3166,3,0.8299030557629758,41,47,180,19,153,0.33349079735210035
4758,0,0.598216114877128,23,61,151,1,0,1.1564787465543684
3094,3,0.6165198648847418,58,58,182,23,77,0.1510060929186666
3930,0,0.26826693710830085,78,78,1,62,0,0.8276449227238244
3417,0,-0.5361347079631462,34,89,195,28,0,0.5304297358000635
3452,2,0.7306774636164381,23,57,150,33,78,-0.09652266458014946
2495,3,-0.11996523410582269,48,56,125,3,191,0.02362815566562622
4391,2,1.6632053587411815,21,37,58,16,229,-0.03689894927021567
806,3,-1.162797306908028,58,52,56,30,51,-1.4850325196008805
1862,0,-0.9908383923628145,27,61,199,25,0,-1.0288207585172962
2602,0,0.9021547005298723,10,44,169,1,0,-0.5653818804264471
3530,3,0.7966672991702035,13,97,107,33,201,0.977607600624567
832,2,-0.8492251686196974,21,69,139,37,28,-1.5916324954580348
3252,3,0.7311591412482175,35,86,200,29,98,0.5801161652250083
742,3,-1.2013315174503727,41,76,74,37,28,-1.079410577568149
2384,3,-0.946524050239118,88,39,0,61,71,-0.6557208430172559
1932,0,-1.0052887213161938,61,85,98,8,0,-0.8499496125874947
3050,3,-0.749036221209601,24,81,53,1,268,0.5927636199877215
802,3,-1.2013315174503727,17,92,42,63,17,-1.0676665124313438
4830,3,1.1998314769694856,39,80,189,65,227,1.7725904714236842
3609,0,1.8322742074957192,63,99,142,46,0,0.6975568165930598
2686,0,0.11075835151646662,76,38,6,43,0,-0.49672426885743237
4790,3,2.2258048326594153,79,70,155,10,424,2.336305597990331
2050,3,-1.2013315174503727,17,69,5,10,28,-0.5744157766855279
2292,0,-0.4913386882076704,72,45,19,62,0,-0.41270903364798023
1146,2,-0.2745837539069811,26,54,87,51,90,-1.3703020371105532
1212,2,-1.2013315174503727,25,39,169,45,74,-1.4425732071832003
1037,2,-0.7894971422790631,54,59,37,45,62,-1.4028240636432445
734,3,-1.095844116090704,77,38,189,58,22,-1.5997630020912077
2896,1,-0.08383941172237447,19,69,75,66,0,1.080594017978089
2004,3,-0.0910645761990641,89,86,2,24,68,-0.20673619894093617
1874,1,-1.1936246753419038,28,75,155,65,0,0.29012809530851214
2409,3,0.07222414097412184,48,36,11,55,194,0.010980700902912989
1415,0,-1.2013315174503727,59,72,79,51,0,-0.9601631469482814
4458,3,-0.15223763543503643,86,77,171,72,436,2.1637581794418863
580,3,-1.2013315174503727,69,86,14,21,21,-1.582598599198954
2583,2,0.3005393384375146,77,46,117,47,233,-0.543700529404653
3188,2,0.3906130555802455,41,54,54,22,97,-0.6448801675063588
2190,1,-0.451841122401767,89,36,94,29,0,-0.39554463075572655
1256,0,-0.7658949383218769,73,84,81,40,0,-1.1318071758708181
3170,0,0.8718090097277759,89,48,175,3,0,0.10041627386781368
4251,3,2.375124898511001,33,61,5,49,107,0.6406432701608502
4052,1,1.8525046680304502,37,61,63,25,0,1.6831548984587836
967,0,-1.0842838529280006,32,55,34,11,0,-1.4371528694277518
1994,2,-0.18210164860535363,72,51,10,48,161,-1.181493605295763
1519,0,-0.730250793570208,65,84,22,32,0,-0.9186072241565094
1401,0,-0.9768697410412145,82,86,56,3,0,-0.8535631710911271
1172,1,-0.9836132278861248,75,37,80,45,0,-1.091154642704954
938,3,-1.2013315174503727,47,75,69,20,51,-1.2618952820015827
4722,3,2.3433341748135668,37,34,113,20,402,2.066192099843813
2576,3,0.27790048974388704,35,41,164,51,185,0.03537222080243136
944,2,-1.2013315174503727,69,56,62,20,77,-1.9782832553466965
1465,3,-1.1632789845398073,69,40,79,14,109,-1.00804279712141
4290,3,0.5799123648695141,64,65,28,32,161,0.6325127635276774
963,3,-1.2013315174503727,34,81,169,72,32,-1.1914308911807518
2698,0,-0.14308576043122956,30,31,155,42,0,-0.25642262836588103
2787,0,0.9045630886887689,34,100,143,39,0,0.40576196742474735
4265,3,-0.18354668150069156,67,41,194,38,368,1.9080989153098975
3676,1,0.3424452924023145,47,84,105,64,0,1.3976837766718277
4508,1,0.8795158518362448,55,60,17,4,0,1.6388888067892873
4004,3,1.6569435495280505,84,61,175,63,327,1.7328413278837285
1412,2,-0.1450124709583468,13,93,144,61,88,-0.7849055595221124
996,0,-0.9946918134170489,28,88,73,5,0,-0.8680174051056565
1963,3,0.05777381202074256,71,54,152,66,98,-0.34405142207896555
4753,3,1.435371838909568,33,98,99,45,198,2.0020514364043387
4767,0,-0.21148398414389152,64,97,47,50,0,1.226943137375199
993,0,-1.0173306621106766,34,73,86,3,0,-1.058632616172263
1926,3,-0.8468167804608009,81,72,177,23,129,-0.5111785028719618
2192,2,-0.0905828985672848,74,44,18,11,116,-0.9854580564737079
2293,0,0.2200991739303699,77,42,74,38,0,-0.5671886596782633
3223,0,0.8043741412786725,21,98,40,56,0,0.5692754897141112
1158,3,-1.1449752345321935,34,99,4,35,19,-0.7632242085003182
4962,0,0.4012099634793903,30,74,5,65,0,1.2278465270011074
1049,3,-1.2013315174503727,28,54,130,6,19,-1.099285149338127
1142,0,-1.2013315174503727,79,54,44,70,0,-1.1191597211081048
4850,2,0.050548647544052916,61,39,74,40,79,0.22327726299131362
707,2,-0.8810158923171318,63,91,188,35,61,-1.2826732433974688
2997,3,0.5009172332577074,44,41,111,13,120,-0.12543113260920827
4690,0,2.2137628918649326,12,96,106,25,0,1.801498939452743
2383,1,-1.0577915831801386,42,58,175,67,0,-0.0865853786951605
3386,0,-0.26157845784893974,82,72,151,68,0,-0.07664809281017153
977,3,-1.2013315174503727,16,66,109,47,96,-0.9122834967751527
1261,0,-1.2013315174503727,36,98,47,55,0,-0.8824716391201859
689,3,-1.2013315174503727,10,40,153,43,35,-1.7153968742074428
1255,2,-0.9585659910336007,49,69,176,2,23,-1.550979962292171
1946,0,-0.3015577012866224,27,92,182,45,0,-0.016120987874329647
2163,3,0.4594929569246868,44,51,131,48,45,-0.2862344860208479
2335,3,-0.20666720782609843,90,44,48,62,71,-0.6096479720959433
4728,3,2.0350604904748084,48,38,97,38,265,1.5015735836512578
4650,1,-0.15801776701638814,20,99,43,47,0,2.4438089634733937
4560,3,2.730602990764132,54,93,28,4,341,2.32727170173125
4112,0,0.28319894369345944,84,35,25,60,0,0.48706703375647525
2189,1,-0.9335187541810767,12,72,126,49,0,0.4184094221874606
1816,3,-0.8550053002010491,86,49,60,34,24,-0.8996360420124395
3686,0,-0.140677372272333,61,72,39,44,0,0.7382093497589237
4520,0,1.0678518058619548,69,91,101,56,0,1.7807209780568571
4854,0,2.8577658855538695,67,96,18,42,0,1.9623022928643827
1645,3,-0.17921158281467778,63,81,141,50,58,-0.7072140516940169
4894,3,0.5818390753966314,43,55,34,69,345,2.030056514807489
1060,0,-0.6132031290478357,37,60,81,33,0,-1.017980083006399
2412,1,0.2099839436630044,70,84,91,67,0,0.4039551881729312
2364,3,0.4508227595526592,75,97,146,42,152,0.2919348745603283
796,3,-1.1387134253190625,75,86,88,44,53,-1.3712054267364615
2909,3,0.41373358190565235,46,53,78,68,139,0.5331399046777877
3136,2,-0.11418510252447098,25,94,112,57,72,0.053440013320593116
1961,3,-0.04771358933892625,81,55,130,36,33,-0.7198615064567301
4792,2,-0.02940983933131248,84,78,86,41,265,0.2250840422431298
2768,3,-1.0698335239746213,54,67,177,56,11,-0.26726330387677805
1494,1,-0.48218681320386353,24,65,139,3,0,-0.38741412412255377
507,0,-1.106922701621628,13,83,95,56,0,-1.6313816389979907
3091,0,-0.4711082276729394,32,38,181,56,0,0.08415526060146811
3015,3,0.8920394702625069,81,71,91,65,91,0.0010434150179240223
4915,2,0.7653582531045484,89,53,192,39,397,0.45183483834605986
1917,3,-0.6888265172371874,25,69,137,40,101,-0.27720058976176704
2816,3,0.00045417383900471525,62,37,113,39,226,0.3217467322152952
4432,3,2.634749142040049,19,83,26,27,370,1.9740463580011878
1787,2,-0.7894971422790631,43,40,75,67,177,-1.1471647995112557
3344,2,0.5047706543119419,27,85,99,65,16,0.2115331978545085
1618,0,-1.2013315174503727,62,58,96,3,0,-1.0143665245027667
1052,0,-1.0891006292457936,25,71,67,3,0,-1.0947682012085864
1160,3,-1.2013315174503727,71,35,148,37,85,-1.1281936173671858
1215,2,-1.2013315174503727,61,32,147,20,70,-1.9981578271166744
4085,2,1.5625347336993058,66,94,113,11,118,0.6722619070676333
4261,0,1.9883377601922154,81,41,144,24,0,0.7797652725506957
3029,0,-0.7837170106977114,73,65,115,70,0,0.004656973521556374
4470,1,1.83179252986394,32,85,45,65,0,2.131236152909195
3907,2,0.011051081738149527,49,81,161,32,139,0.40034162966929887
1958,0,-0.9214768133865939,23,61,77,62,0,-0.31062600592036627
3767,3,0.9406889110722171,89,85,9,55,54,0.5042314366487289
1354,0,-0.8973929317976284,27,40,120,36,0,-1.264605450879307
4037,0,0.2663402265811836,45,30,147,66,0,1.1140194341366882
2397,3,-1.0467129976492144,48,35,191,37,148,-0.3305005776903442
772,3,-0.9951734910488282,50,53,189,14,48,-1.5076172602485827
4587,0,1.5827651942340368,10,53,166,46,0,1.4564041023558536
1772,0,-0.6478839185359461,90,38,61,56,0,-0.9773275498405352
4874,0,1.415141378374837,80,88,78,50,0,2.0354768525629376
4519,3,-0.7109836882990356,51,99,89,61,210,1.3633549708873205
1315,2,-1.0939174055635867,33,52,139,17,16,-1.4136647391541415
4871,0,1.8130071022245469,74,46,23,27,0,1.5295786620544087
1422,3,-0.7702300370078907,27,54,52,54,38,-0.9917817838550645
1764,3,-0.8973929317976284,23,67,32,29,73,-0.7659343773780426
4224,2,1.558199635013292,28,32,68,13,161,-0.20041247155957956
3287,2,-0.25724335916292596,16,96,72,49,266,-0.1769243412859693
3222,3,0.8082275623329069,73,43,103,25,106,-0.21577009520001705
4723,1,0.40843512795607995,11,39,173,23,0,1.8593158755108607
3050,3,-0.028446484067753863,16,95,99,26,235,1.1076957067553317
3449,1,-0.33334842498405687,37,100,88,48,0,1.5982362736234232
2173,3,0.44696933849842474,90,43,6,36,52,-0.9719072120850866
3592,3,0.29620423975150084,39,39,97,6,88,-0.03870572852203184
3338,0,-1.039969510804304,82,78,170,39,0,0.44460772133879517
2166,3,-1.2013315174503727,45,91,6,57,84,-0.045932845529296544
2695,0,0.07126078571056323,31,77,94,66,0,0.19978913271770335
1884,2,-1.2013315174503727,88,32,115,10,137,-1.3639783097291966
4903,2,1.6786190429581194,87,76,60,72,426,0.5638551519586628
4454,0,0.5288545359009074,36,89,31,9,0,1.4247854654490704
3399,0,0.2952408844879422,19,54,58,72,0,0.34794503136662974
560,3,-1.2013315174503727,31,36,78,27,41,-1.953891735447178
4447,3,1.0933807203462582,32,68,29,46,47,0.43918738358334664
2790,0,0.9122699307972378,61,72,3,63,0,0.278384030171707
972,3,-0.6999051027681115,51,75,33,42,29,-1.0495987199131822
1458,2,-0.431610661867036,50,72,136,41,105,-1.531105390522193
1032,0,-1.0409328660678627,57,58,59,34,0,-1.3070647632969872
993,3,-0.9364088199717525,78,95,151,30,81,-1.0026224593659616
581,0,-1.2013315174503727,60,98,114,44,0,-1.1173529418562886
3470,3,0.14254907521390106,10,56,182,1,252,1.000192341272269
511,0,-1.2013315174503727,65,32,28,45,0,-2.065008659433873
1261,2,-0.3213064841895741,80,85,53,47,62,-1.0604393954240792
3685,0,1.069778516389072,33,93,178,30,0,1.1203431615180448
525,3,-1.2013315174503727,24,50,120,22,26,-1.4552206619459136
2306,2,0.22684266077528023,84,53,21,15,183,-1.0559224472945388
4657,3,0.495618779308135,53,49,19,38,109,0.9035296513001038
4824,2,0.3034294042281905,90,81,36,23,395,0.556628034951398
4159,0,0.6536090425317486,58,42,127,31,0,0.6370297116572179
2025,0,-0.22256256967481564,58,99,50,57,0,-0.19499213380413105
1260,2,-0.9450790173437801,77,72,72,35,121,-1.1038020974676674
1094,2,-0.8709006620497663,83,66,116,66,107,-1.1589088646480608
1555,3,-0.13730562884987785,46,59,177,53,148,-0.21667348482592513
2354,3,-0.7480728659460424,83,44,65,31,87,-0.7334123508453514
3583,2,0.9628460821340653,51,54,61,26,275,-0.14078875624964576
4416,3,-0.33334842498405687,68,67,43,31,288,1.4347227513340595
4175,0,0.7499445688876105,84,72,113,72,0,1.0986618104962507
2548,2,0.8559136478790585,19,59,22,12,97,-0.718958116830822
1958,0,-0.8227328988718354,62,69,92,53,0,-0.25371245948815674
1719,2,-0.30974622102687066,51,88,10,56,53,-0.8074903001698146
4728,2,0.49706381220347295,17,52,181,62,212,0.39943824004339074
4681,0,-0.5843024711410771,84,73,182,44,0,1.3254126065991807
1999,2,-0.4108985237005257,33,30,60,58,114,-0.9682936535814543
2330,0,-0.0072526682694642386,60,70,179,65,0,-0.14891926288281856
3895,0,0.3096912134413215,80,91,122,13,0,0.8583601700046993
1703,0,-0.6464388856406081,69,89,21,61,0,-0.3675395523525758
4770,2,2.2600039445157463,30,39,2,68,449,0.7246585053703024
3310,2,0.42433048980479715,62,95,64,51,292,0.309099277452582
3592,3,0.5076607201026178,15,86,185,62,185,0.8809449106524015
3544,3,0.27356539105787325,40,71,170,48,46,0.3371043558557327
4014,1,1.8009651614300641,21,83,89,63,0,1.9108090841876217
2298,0,-0.8574136883599457,22,71,60,72,0,-0.024251494507502438
3075,3,-0.46340138556447047,58,95,92,72,73,0.5783093859731921
644,0,-1.0067337542115318,40,99,52,51,0,-1.5482697934144467
4426,1,1.3920208520494302,18,40,160,24,0,1.5675210263425483
1877,2,0.24659144367823194,36,96,24,40,56,-0.6999869346867521
3646,2,1.4825762468239405,62,40,49,29,314,-0.36844294197848393
2325,3,0.41325190427387304,90,33,46,17,75,-0.8770513013647373
1293,2,-1.0462313200174351,60,78,121,1,54,-1.2935139189083658
2101,0,-0.5106057934788428,81,51,185,1,0,-0.7045038828162926
4914,2,1.6612786482140642,36,66,99,25,67,0.5602415934550304
1610,3,-0.3781444447395326,49,39,65,41,116,-1.1435512410076232
4553,3,0.5707604898657073,71,49,12,23,74,0.48706703375647525
4437,0,0.7870337465346173,67,79,169,18,0,1.4265922447008865
4463,3,2.4454498327507803,24,60,14,28,391,2.08154972348425
1282,2,-0.8598220765188422,48,73,5,12,114,-1.563627417054884
1616,1,-0.7904604975426217,79,60,84,49,0,-0.42625987803660154
2250,0,0.09727137782664595,17,70,41,16,0,-0.11820401560194357
3076,2,1.2138001282910857,44,33,162,27,249,-0.49401409997970813
4527,0,-0.12285529989649854,72,43,81,53,0,0.7698279866657067
3836,2,-0.0024358919516711424,40,75,5,36,121,-0.1543396006382671
4887,2,0.5355980227458177,51,83,77,7,268,0.730982232751659
1987,2,0.285607331852356,75,62,145,34,99,-0.90415299014198
4375,0,2.8457239447593867,50,59,42,65,0,1.1582855258061846
4131,0,1.5803568060751403,10,38,147,4,0,0.6532907249235634
4692,2,1.144438549314865,83,67,180,26,251,0.5186856706632583
4458,3,-0.47351661583183596,42,72,108,20,336,1.7996921602009268
3897,2,1.6540534837373746,46,36,47,51,351,-0.08387520981743624
573,1,-1.2013315174503727,66,69,154,10,0,-1.316098659556068
1859,0,-0.2057038525625398,20,91,75,8,0,-0.5825462833187007
1591,2,-0.5115691487424014,56,84,128,18,19,-1.0541156680427226
2441,2,-0.3362384907747327,75,64,118,17,19,-0.688242869549947
3648,0,1.763394306151278,13,72,13,69,0,0.9351482882068869
4803,0,-0.26735858943029145,86,40,159,30,0,1.2811465149296846
1744,2,-0.22497095783371218,86,31,66,39,48,-1.4877426884786047
1785,0,-0.2047404972989812,64,34,9,61,0,-0.8011665727884579
3536,3,1.023055786106479,21,69,153,24,74,0.02724171416925857
1270,2,-0.7509629317367182,75,75,73,35,122,-1.1336139551226343
2343,0,-1.1449752345321935,46,50,64,61,0,-0.7559970914930536
573,2,-1.2013315174503727,32,38,177,72,46,-1.9566019043249023
2160,3,-0.8752357607357801,64,100,176,15,137,0.19436879496225482
4849,3,0.07318749623768046,28,56,31,36,340,1.914422642691254
1319,1,-0.6666693461753391,76,46,82,55,0,-0.8815682494942778
4318,3,0.07174246334234254,32,95,64,37,299,1.574748143349813
831,2,-1.2013315174503727,13,55,25,62,19,-1.4678681167086267
1921,2,-0.776973523852801,27,74,196,64,87,-0.7469631952339727
4155,2,0.9907833847772652,21,84,153,39,303,0.5737924378436517
2191,3,0.13339720021009416,44,69,64,12,70,-0.7668377670039507
4908,0,0.6998500951825622,36,45,139,72,0,1.441949868341324
727,2,-1.2013315174503727,52,61,35,8,11,-1.7533392384955826
3381,0,1.5230371678934025,87,64,151,41,0,0.5692754897141112
3365,0,-0.6681143790706771,76,93,169,69,0,0.6207686983908722
3075,0,0.786552068902838,78,93,54,3,0,0.25850945840172906
964,3,-1.2013315174503727,73,44,182,43,83,-1.2908037500306415
777,2,-1.2013315174503727,61,71,88,37,38,-1.6331884182498069
4614,2,1.1107211150903133,26,79,7,57,187,0.48345347525284293
565,1,-1.2013315174503727,42,61,188,25,0,-1.355847803096024
4762,0,2.233029997136105,81,59,26,4,0,1.3660651397650447
902,2,-1.0842838529280006,61,53,190,58,74,-1.6413189248829796
4483,3,-0.5019355961068153,44,95,127,37,373,2.3001700129540077
3978,0,0.265376871317625,29,50,159,8,0,1.2368804232601882
3944,0,1.3062822335927131,90,71,59,9,0,0.7671178177879825
4919,1,1.9811125957155258,54,87,162,1,0,2.254097142032695
3539,2,-0.17150474070620883,86,31,143,13,258,-0.1525328213864509
1937,1,0.15121927258592863,77,45,163,68,0,-0.19228196492640678
928,2,-0.6946066488185391,59,36,55,16,13,-1.7497256799919503
3182,2,0.4113251937467558,67,84,157,44,106,-0.14891926288281856
3277,3,1.1237264111483547,39,44,124,65,247,0.6415466597867583
3878,2,0.30102101606929393,79,52,31,14,161,-0.2491955113586163
892,0,-1.2013315174503727,11,98,78,26,0,-1.1381309032521747
841,3,-1.0004719449984008,88,30,20,32,50,-1.7750205895173767
632,3,-1.2013315174503727,43,98,55,2,31,-1.1119326041008402
764,0,-1.1151112213618763,61,42,167,16,0,-1.4226986354132225
4688,3,-0.08239437882703654,25,55,92,49,19,0.3533653691220783
2185,0,-0.25049987231801557,52,81,53,23,0,-0.20673619894093617
1934,0,-0.9041364186425388,73,42,157,60,0,-0.3964480203816346
2160,1,-0.36899256973572575,36,84,19,66,0,0.20249930159542762
4317,2,-0.24086631968242941,74,58,128,20,53,-0.22299721220728175
2854,0,0.7003317728143416,22,47,73,18,0,0.08505865022737619
765,3,-1.2013315174503727,49,31,145,59,69,-1.5862121577025863
1636,3,-0.3766994118441947,41,56,112,31,151,-0.5400869709010206
1890,3,-0.6069413198347047,76,79,184,4,149,-0.17873112053778545
1612,3,-0.03759835907156074,23,71,58,27,29,-0.6304259334918294
2734,1,-0.6647426356482219,67,96,127,18,0,0.8619737285083318
3366,0,-0.48411352373098077,55,39,127,63,0,-0.23203110846636263
3568,3,1.1752659177487408,84,38,140,71,300,1.194421110842508
2679,3,-0.7991306949146493,68,32,31,19,223,0.0543434029465012
1134,0,-1.2013315174503727,74,67,69,39,0,-1.317002049181976
4131,0,0.6280801280474452,42,99,160,66,0,1.0056126790277178
1899,3,-1.2013315174503727,55,98,192,46,72,-0.39915818925935886
3239,1,-0.5101241158470635,63,59,2,38,0,0.28290097830124744
3670,3,0.3511154897743421,75,43,132,67,154,0.1591365995518394
2365,3,-0.4354640829212705,13,31,113,29,165,-0.5057581651165133
2455,3,-0.7996123725464286,63,37,11,57,224,-0.20131586118548767
2718,0,-0.21244733940745014,13,47,32,48,0,-0.0341887803924914
1889,3,-0.8285130304531871,26,100,26,52,89,-0.26997347275450234
3630,3,1.5423042731645749,89,42,112,48,96,0.3118094463303062
4776,3,0.008642693579252979,82,75,124,61,430,2.5016258995315113
4614,0,1.3881674309951957,83,83,12,67,0,1.1655126428134492
1749,3,-0.15801776701638814,80,41,109,48,32,-1.1534885268926123
3666,3,-0.013032799850815954,82,69,122,8,232,0.874621183271045
1745,0,-1.1656873726987038,64,67,163,67,0,-0.6936632073053955
553,3,-1.2013315174503727,57,41,104,14,24,-1.6828748476747517
3410,0,0.8578403584061758,58,96,185,47,0,0.9812211591281993
2896,3,0.12858042389230107,32,54,63,24,145,0.16726710618501217
942,3,-0.9484507607662352,36,64,177,62,87,-0.6204886476068404
4111,0,1.931499799642257,34,45,121,58,0,0.9893516657613721
4877,3,1.5904720363425058,33,74,178,34,126,1.1989380589720484
2907,3,-0.11370342489269167,89,42,131,31,80,-0.09561927495424137
1322,0,-1.181582734547421,89,53,43,48,0,-1.396500336261888
4202,1,1.8736984838287398,29,31,17,45,0,1.3859397115350227
3439,2,0.4941737464127971,62,39,17,29,332,-0.47684969708745445
1531,2,-0.05156701039316072,83,48,5,29,109,-1.460640999701362
2516,2,-0.6281351356329944,35,53,186,63,32,-0.6457835571322669
1062,1,-0.36995592499928437,69,90,190,48,0,-0.39464124112981847
3038,2,0.4118068713785351,11,34,42,12,90,-0.9908783942291565
840,0,-1.1184829647843315,12,63,196,27,0,-1.2510546064906858
4275,3,1.310617332278727,65,93,196,47,306,1.7987887705750187
2796,3,0.0197212791101771,75,41,8,66,98,-0.2510022906104325
734,0,-1.2013315174503727,34,88,150,37,0,-1.1787834364180387
1616,1,-0.7389209909422355,77,50,10,45,0,-0.5355700227714801
2408,0,-1.0524931292305661,24,76,188,57,0,-0.5391835812751125
1917,2,-0.8444083923019043,16,82,78,18,96,-1.0044292386177778
1791,0,-0.7711933922714493,80,68,16,13,0,-0.7532869226153294
3988,0,-0.0554204314473952,50,60,177,29,0,1.2612719431597066
4154,0,0.27308371342609394,69,75,180,56,0,1.069753342467192
1028,0,-0.7519262870002769,53,86,89,20,0,-1.1001885389640351
